Unnamed: 0,archi,model_name,epochs,batch_size,bands,lr,unitary,opt,loss,train_loss,val_loss,train_iou,train_acc,metrics_by_epoch
,Archi2,./mod/quantum/Archi2/\ep4_lr0.001_time_05_39_18_idd33_val_loss0.30793535709381104_train_loss0.2971135377883911.model,5,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.001,,Adam,BCEWithLogitsLoss,tensor(0.2971),tensor(0.3079),6.40041e-06,tensor(0.9617),"{1: {'train_loss': tensor(0.5329), 'val_loss': tensor(0.4801), 'train_iou': 0.025464851, 'train_acc': tensor(0.9096)}, 2: {'train_loss': tensor(0.4380), 'val_loss': tensor(0.4214), 'train_iou': 0.0039644632, 'train_acc': tensor(0.9578)}, 3: {'train_loss': tensor(0.3789), 'val_loss': tensor(0.3748), 'train_iou': 0.00073479145, 'train_acc': tensor(0.9606)}, 4: {'train_loss': tensor(0.3337), 'val_loss': tensor(0.3436), 'train_iou': 0.000119290744, 'train_acc': tensor(0.9616)}, 5: {'train_loss': tensor(0.2971), 'val_loss': tensor(0.3079), 'train_iou': 6.40041e-06, 'train_acc': tensor(0.9617)}}"
